VA_Set,Heurística,Ejecución,VA_Temp,VO_Temp,VA_Hum,VO_Hum,VA_Noise,VO_Noise,VA_Light,VO_Luz,Satisfacción,Satisfacción_S,Satisfacción_E
21,Busqueda Local,9,33,19.59187064695478,74,47.88360531590503,38,0.3262656194942637,1320,201.37079353865957,0.37591125,0.6979,0.05392999999999999
21,Busqueda Local,10,33,22.833442034924822,74,51.369283295038834,38,59.913912507068645,1320,200.17910324951072,0.375225,0.27493,0.54316
21,Busqueda Local,11,33,23.842720866421047,74,44.236472957074355,38,0.12606958883500052,1320,201.23614051870715,0.37563375,0.70912,0.2363475
21,Busqueda Local,12,33,24.51761568431821,74,50.38127445906576,38,0.05659284635478157,1320,201.80563760110832,0.37580625,0.45071,0.33380249999999995
21,Busqueda Local,13,33,20.831849733223272,74,51.40921633362729,38,0.33214052584579656,1320,200.8361812062458,0.37572,0.7127,0.23323999999999998
21,Busqueda Local,14,33,19.243375195141827,74,52.674071759846825,38,0.036142818854065784,1320,200.88829458850415,0.37538625,0.36062,0.44728
21,Busqueda Local,15,33,24.17456819150148,74,42.4124221932037,38,0.5979433877013185,1320,204.3336721410548,0.37746625,0.76729,0.22694249999999996
21,Busqueda Local,16,33,23.560168281620715,74,58.235691337212316,38,59.99323801300252,1320,200.9375047833418,0.37540999999999997,0.1413,0.6517
21,Busqueda Local,17,33,18.21074226358376,74,47.67246287461829,38,59.990813935916385,1320,200.13032781721083,0.375065,0.32872999999999997,0.4214075
21,Busqueda Local,18,33,20.379718292851003,74,46.66446311035045,38,59.873186302968115,1320,203.15400084133748,0.37656,0.49375,0.40767
21,Busqueda Local,19,33,25.53712103740406,74,55.37728950554113,38,0.017073442626325264,1320,200.32720578332055,0.37516499999999997,0.54906,0.2012775
21,Busqueda Local,20,33,20.783844147546645,74,56.502008085090765,38,59.976970687305446,1320,200.52978820909027,0.37524499999999994,0.23342000000000002,0.5432699999999999
21,Busqueda Local,21,33,24.5045029371212,74,49.47002469394283,38,59.957058009756594,1320,200.17421811589432,0.37513499999999994,0.35975999999999997,0.42731749999999996
21,Busqueda Local,22,33,23.7179433026377,74,43.192454516155756,38,59.88141896294632,1320,200.52033497823663,0.37544,0.10878,0.6421075
21,Busqueda Local,23,33,24.58963783747726,74,53.07400889994793,38,0.1277826600513543,1320,200.39690588595667,0.37528999999999996,0.35995,0.39063749999999997
21,Busqueda Local,24,33,25.097466799282472,74,57.686876863592715,38,0.051456625420742697,1320,201.27565141900627,0.37560499999999997,0.42502,0.3261975
21,Busqueda Local,25,33,22.162105138662923,74,41.6444106373825,38,59.840051457251164,1320,200.28828748403308,0.37543,0.44677,0.38569
21,Busqueda Local,26,33,21.716330904611052,74,41.089293532504456,38,0.003292226605819959,1320,200.997557617245,0.37539999999999996,0.49587,0.2549325
21,Busqueda Local,27,33,22.832801798076282,74,57.57325921097703,38,59.998225234929635,1320,201.08439840809638,0.37544999999999995,0.29399,0.5033224999999999
21,Busqueda Local,28,33,22.087856363524732,74,59.7172049659397,38,59.957425866833375,1320,201.34590737753086,0.37563499999999994,0.23291,0.5183625000000001
21,Busqueda Local,29,33,25.69746512610688,74,42.35002854086584,38,59.954892168321884,1320,200.2945916966244,0.37518999999999997,0.32097000000000003,0.5199199999999999
21,Busqueda Local,30,33,25.19536561648696,74,43.95483551071865,38,0.04011378628087314,1320,200.10434822974318,0.37508874999999997,0.48134,0.26884250000000004
22,Busqueda Local,1,20,25.986041238478965,62,56.90444461128938,21,59.907997696668666,4939,201.8940507005234,0.3762075,0.23438,0.5180400000000001
22,Busqueda Local,2,20,25.995297235655112,62,42.305272391659905,21,0.4160730674189228,4939,200.06304871042616,0.37662124999999996,0.32033999999999996,0.43291250000000003
22,Busqueda Local,3,20,18.002344434501737,62,46.62280896947038,21,59.81020699317406,4939,200.12240119503576,0.375505,0.42763,0.33298
22,Busqueda Local,4,20,25.99659524578566,62,52.47006959506898,21,0.048232010130682124,4939,200.68712297900097,0.37552624999999995,0.52673,0.40642249999999996
22,Busqueda Local,5,20,18.007293763650743,62,52.870858935457015,21,0.018244538673768407,4939,200.53603360663368,0.37544999999999995,0.73404,0.016864999999999998
22,Busqueda Local,6,20,18.01740062899601,62,44.506887454695445,21,0.12212681627809197,4939,200.67853662103352,0.37619125,0.5496,0.307785
22,Busqueda Local,7,20,18.025416699593585,62,45.982022254019505,21,0.050982534966055315,4939,200.72667296855076,0.37614624999999996,0.5714899999999999,0.180805
22,Busqueda Local,8,20,18.018374053741947,62,40.70761835927405,21,59.97032391879028,4939,205.9876559626601,0.3780375,0.49418,0.2619
22,Busqueda Local,9,20,25.95493188625776,62,47.900454643046764,21,59.96006127348446,4939,200.6330209217471,0.37603749999999997,0.30342,0.5987549999999999
22,Busqueda Local,10,20,18.014605194657975,62,44.7220488662029,21,59.97443718412667,4939,200.0915728063445,0.37548125,0.38091,0.4697575
22,Busqueda Local,11,20,18.013197933752267,62,50.17563205555581,21,59.96639526739148,4939,200.5518723180151,0.3756625,0.47296,0.378295
22,Busqueda Local,12,20,25.978654289117017,62,59.21482344297347,21,59.950464063235636,4939,201.00935446941506,0.3758375,0.16124,0.5904425
22,Busqueda Local,13,20,25.973401865930942,62,51.830094808293886,21,59.84762924605469,4939,200.5141107375957,0.37592749999999997,0.24712,0.647875
22,Busqueda Local,14,20,25.996193093423987,62,48.33724928261333,21,59.91309846211685,4939,201.68433554913008,0.3759375,0.04446,0.7074199999999999
22,Busqueda Local,15,20,25.984778907170636,62,47.711641168714365,21,59.98248901180548,4939,200.36833527552346,0.3754225,0.29755,0.596395
22,Busqueda Local,16,20,25.989929385188983,62,56.85721475598396,21,59.97279956479278,4939,204.73339024109393,0.3771575,0.1953,0.710715
22,Busqueda Local,17,20,25.96828068509555,62,40.099628925131874,21,0.00017439455813450522,4939,201.7611790436294,0.37624375,0.53505,0.2512475
22,Busqueda Local,18,20,25.953894746726014,62,48.711635327214545,21,0.11807322943728771,4939,200.1646048740023,0.37619375,0.5350400000000001,0.36023750000000004
22,Busqueda Local,19,20,25.972675120640304,62,52.93484687079765,21,59.94750246672496,4939,201.0763642945386,0.3759825,0.10361,0.661685
22,Busqueda Local,20,20,18.000327072205124,62,58.75566042071307,21,59.741336815716735,4939,200.60280957600142,0.37579624999999994,0.4355,0.454115
22,Busqueda Local,21,20,25.983036105486953,62,54.239691438906604,21,0.09684863720691661,4939,200.0665282543999,0.3756625,0.27697,0.5525175
22,Busqueda Local,22,20,18.01809713394288,62,59.42688597791082,21,59.817269216181565,4939,201.19615696191607,0.37634625,0.38899,0.36371
22,Busqueda Local,23,20,18.006508537529236,62,56.905231895946045,21,59.849419023328295,4939,200.19745671579423,0.37558375,0.40609,0.46185750000000003
22,Busqueda Local,24,20,25.966372292030357,62,52.670091573048666,21,59.93083495570299,4939,200.46194533727873,0.37586749999999997,0.21286,0.6583749999999999
22,Busqueda Local,25,20,25.97509663523345,62,49.67563461866575,21,0.4118841927002448,4939,200.6767229846353,0.3771675,0.38717,0.36717500000000003
22,Busqueda Local,26,20,25.982544013333502,62,56.865291219732384,21,0.1214352097485194,4939,200.61895689128565,0.37595749999999994,0.17984999999999998,0.710815
22,Busqueda Local,27,20,25.96141732556116,62,46.29002698871271,21,59.848680685397916,4939,202.1683862074691,0.37681749999999997,0.40679,0.373985
22,Busqueda Local,28,20,25.94711309290152,62,48.65968369437533,21,0.0305252611491591,4939,200.4486558907711,0.37613125000000003,0.37367,0.37859499999999996
22,Busqueda Local,29,20,18.029019930309637,62,40.99965436367042,21,59.92815798331047,4939,200.1816213532529,0.37600124999999995,0.68409,0.1586475
22,Busqueda Local,30,20,18.003447046603625,62,47.8244686684583,21,59.997904073562836,4939,200.40863213686626,0.37524124999999997,0.46259,0.3480925
23,Busqueda Local,1,34,21.516335423254205,72,52.819600183772394,6,59.93262371230559,9644,202.54526466279617,0.376185,0.27613000000000004,0.4762475
23,Busqueda Local,2,34,18.815863527707553,72,54.943654171040805,6,59.74710902552891,9644,200.15100457395422,0.37556999999999996,0.41099,0.34015
23,Busqueda Local,3,34,24.816190984885687,72,52.63088309027877,6,59.99657834347998,9644,202.68279111560287,0.3761,0.10778,0.6444300000000001
23,Busqueda Local,4,34,21.00115038167882,72,58.58364935646161,6,59.20773965605946,9644,203.20980603280307,0.37799499999999997,0.16218,0.593815
23,Busqueda Local,5,34,25.46513514623978,72,42.25567662252013,6,59.967807651958026,9644,201.50001820482223,0.37571,0.33758,0.41384
23,Busqueda Local,6,34,25.83762474686634,72,55.467638074816776,6,59.9471500301044,9644,200.21223660317457,0.37520499999999996,0.29044,0.4599725
23,Busqueda Local,7,34,23.36946641151544,72,53.56046911035038,6,59.82537753609837,9644,200.11180003492356,0.37540999999999997,0.16842000000000001,0.5872999999999999
23,Busqueda Local,8,34,23.345795929994193,72,59.10848748234601,6,59.84590171051441,9644,201.26741472388758,0.375865,0.30526,0.65591
23,Busqueda Local,9,34,22.31697942260459,72,54.62368438281929,6,0.05305850910839238,9644,200.36738862082666,0.3759825,0.33716,0.4148075
23,Busqueda Local,10,34,25.964324216418003,72,58.570074905306505,6,59.834828765006286,9644,200.04357254812072,0.37533999999999995,0.23908,0.7310099999999999
23,Busqueda Local,11,34,22.1595320497078,72,45.29322172628598,6,59.7451865893344,9644,202.472036070463,0.376575,0.29107,0.46208
23,Busqueda Local,12,34,21.502563076952523,72,57.89966275689786,6,59.28594418014205,9644,200.3219760411563,0.37663499999999994,0.20277,0.5831999999999999
23,Busqueda Local,13,34,21.913794519726224,72,57.06684086473057,6,59.89232565085846,9644,200.2846570229805,0.37532,0.1891,0.5856399999999999
23,Busqueda Local,14,34,23.498750756222847,72,53.78923075356926,6,59.84904979546404,9644,200.0447764784415,0.37531,0.20432,0.5942
23,Busqueda Local,15,34,25.879537380143326,72,41.51808430239703,6,59.90202320300503,9644,201.24344489136712,0.3757,0.44789,0.51521
23,Busqueda Local,16,34,24.638246753946653,72,47.12362666463935,6,59.911071664856436,9644,200.46029632619076,0.37537999999999994,0.33187,0.5464899999999999
23,Busqueda Local,17,34,21.292356474167164,72,58.786031622665064,6,59.592527639752234,9644,200.50010625138844,0.37604499999999996,0.13643,0.6156675
23,Busqueda Local,18,34,19.275041821337844,72,58.196404664758234,6,59.60458807235872,9644,201.4300223705224,0.37642,0.42743000000000003,0.325415
23,Busqueda Local,19,34,22.33904666289622,72,49.78605668400767,6,59.96573360712228,9644,200.2251722346919,0.37516499999999997,0.23416,0.5161775
23,Busqueda Local,20,34,18.135219365519717,72,59.65487487372432,6,59.55095060292661,9644,200.31351365854024,0.37607999999999997,0.46575,0.49990999999999997
23,Busqueda Local,21,34,25.416807503150117,72,51.845272504178745,6,59.88698995081215,9644,200.90652612616938,0.37562999999999996,0.19432000000000002,0.62984
23,Busqueda Local,22,34,24.904807489185465,72,49.42121010760283,6,59.983141815141074,9644,200.8808108977741,0.37537999999999994,0.16871999999999998,0.58354
23,Busqueda Local,23,34,23.891392439713986,72,48.89880775160168,6,59.92517251529877,9644,201.12111340698848,0.37559999999999993,0.20404999999999998,0.5471575
23,Busqueda Local,24,34,22.13329743621114,72,40.079670931456086,6,59.71160124672742,9644,200.659478597692,0.375845,0.20278000000000002,0.5489175
23,Busqueda Local,25,34,21.64592724658465,72,54.512468007086724,6,59.835207565231855,9644,202.6689944161505,0.37643999999999994,0.24989999999999998,0.502985
23,Busqueda Local,26,34,20.27346566454049,72,53.29087790450557,6,0.010220317979485749,9644,200.08291427780722,0.37520749999999997,0.51467,0.237545
23,Busqueda Local,27,34,22.644655496144864,72,42.11640720162553,6,59.87569685764158,9644,201.3495650282302,0.37580499999999994,0.33516,0.41645750000000004
23,Busqueda Local,28,34,24.49203054108819,72,54.30368964157369,6,59.764379060471164,9644,200.3552064559763,0.375635,0.12896,0.63167
23,Busqueda Local,29,34,19.692679466952082,72,54.32284200306291,6,59.647205219575184,9644,205.23718977342202,0.37793,0.51024,0.33671
23,Busqueda Local,30,34,20.91795110032581,72,54.15006515811147,6,59.62303202376353,9644,200.82910818602994,0.37612999999999996,0.32721,0.4250575
24,Busqueda Local,1,35,20.70480404792559,100,49.90129235342805,45,59.97189449735887,1667,200.5418968105716,0.375305,0.51759,0.24039
24,Busqueda Local,2,35,19.217779433210737,100,44.44762230580638,45,0.17008008174835387,1667,200.50946628542604,0.3753025,0.59532,0.155285
24,Busqueda Local,3,35,23.65939800169322,100,59.07001115552585,45,0.0702551110848959,1667,203.9810062463501,0.37669125,0.36577,0.38762250000000004
24,Busqueda Local,4,35,18.357282678134585,100,55.28763441643882,45,0.0022475288418899453,1667,200.63576693041725,0.37524624999999995,0.54832,0.2022725
24,Busqueda Local,5,35,21.318593116863205,100,53.13247837534303,45,0.15056512559654234,1667,200.38212670584298,0.37523875,0.45427,0.2962125
24,Busqueda Local,6,35,25.02833525247852,100,50.82044207593938,45,0.18862225413789568,1667,203.99613204489356,0.3767625,0.61741,0.355915
24,Busqueda Local,7,35,21.324991071124295,100,53.64762591784224,45,59.93980639569407,1667,200.54818294900468,0.37537,0.18453999999999998,0.5662024999999999
24,Busqueda Local,8,35,25.74387005162817,100,47.46766594398523,45,0.24112869503035927,1667,200.60156733618908,0.37539999999999996,0.61715,0.33664999999999995
24,Busqueda Local,9,35,19.97715811508155,100,59.866038415718755,45,0.32820212307801855,1667,201.33150084503285,0.37575125,0.5114,0.240105
24,Busqueda Local,10,35,18.22770636357096,100,53.99965523806709,45,0.11859726467642995,1667,202.01237431001243,0.3759225,0.41123,0.38865500000000003
24,Busqueda Local,11,35,19.938110712724797,100,49.79880424964712,45,0.1125496963698569,1667,201.16997705328197,0.37556625,0.5093099999999999,0.24182499999999998
24,Busqueda Local,12,35,24.99985127365085,100,46.41404284357068,45,59.98370653380455,1667,200.44435923268477,0.37522999999999995,0.34751,0.434515
24,Busqueda Local,13,35,23.99891874971865,100,52.98605956648285,45,0.27455661365336503,1667,200.0642436805405,0.37522125,0.41556,0.3512825
24,Busqueda Local,14,35,21.131680283415207,100,54.65085248232407,45,0.16811038109273424,1667,202.84700168610453,0.37630125,0.41372,0.3388825
24,Busqueda Local,15,35,20.493925034864546,100,56.65000790537451,45,0.04058074587413252,1667,201.65826696053762,0.37571999999999994,0.62856,0.28628
24,Busqueda Local,16,35,18.421613095635575,100,43.19481294027519,45,0.011817568093650532,1667,201.8968613497749,0.3758025,0.50258,0.30311
24,Busqueda Local,17,35,23.523702093126627,100,45.21162015753489,45,0.32653549139582294,1667,201.14610663348017,0.37570249999999994,0.4422,0.3092075
24,Busqueda Local,18,35,18.379070218267472,100,53.12202314720321,45,59.983768319445346,1667,200.59101764432677,0.37527999999999995,0.51322,0.2559525
24,Busqueda Local,19,35,24.721159777707125,100,42.62844576482533,45,0.20988560219142416,1667,203.3591383005321,0.37653,0.68663,0.24403
24,Busqueda Local,20,35,24.54992566024024,100,56.78526460686949,45,0.2722700355361751,1667,202.57290151045018,0.37622,0.56416,0.41597999999999996
24,Busqueda Local,21,35,19.397935122113626,100,56.43569968797124,45,0.29879621672106893,1667,200.45952131923258,0.3753875,0.44029,0.32865
24,Busqueda Local,22,35,25.153459092210483,100,48.07329550677607,45,0.08080367733173555,1667,201.22720762521976,0.37554499999999996,0.30721,0.443885
24,Busqueda Local,23,35,25.411697770194163,100,44.66047612479457,45,0.015797094165097558,1667,200.38528196210518,0.3751525,0.44914,0.3011725
24,Busqueda Local,24,35,18.925623682536987,100,49.478818816845326,45,0.31766511584074175,1667,201.91806458240913,0.37599874999999994,0.60746,0.14913749999999998
24,Busqueda Local,25,35,24.016806239583143,100,47.91805561653809,45,0.0625804839910149,1667,200.83621438638542,0.37538499999999997,0.54345,0.20732
24,Busqueda Local,26,35,19.504823943493474,100,58.50687036883687,45,0.009820672837459465,1667,200.07745363446787,0.37505125,0.37458,0.40508
24,Busqueda Local,27,35,19.36528908203688,100,59.48521415598428,45,0.09733134089693563,1667,203.90005760754255,0.37670499999999996,0.39806,0.355355
24,Busqueda Local,28,35,24.139704537495412,100,54.20689603079492,45,0.18359977322508492,1667,200.92016560785805,0.37551375,0.42719999999999997,0.32383249999999997
24,Busqueda Local,29,35,24.31955474723448,100,41.949244613141126,45,0.27080330936740893,1667,200.8344842396855,0.37551625,0.49186,0.25918
24,Busqueda Local,30,35,21.970738011776163,100,54.17004923249382,45,0.46103531511082485,1667,200.64767407533355,0.37553749999999997,0.54786,0.2032225
25,Busqueda Local,1,18,25.979032163284042,70,47.43085893041541,31,0.011768985069346982,439,201.73906455520844,0.5010487499999999,0.5308700000000001,0.5929774999999999
25,Busqueda Local,2,18,25.978344530491487,70,58.6996378014751,31,0.00032120130743829023,439,200.23685845744217,0.50043875,0.31868,0.682205
25,Busqueda Local,3,18,25.936789408833675,70,48.74207159794434,31,0.022090808460515365,439,200.16734091635286,0.50107875,0.41836,0.6094475
25,Busqueda Local,4,18,25.991982181764335,70,50.7276504058281,31,59.9397439781691,439,200.85639395564993,0.5005975,0.23997,0.8719874999999999
25,Busqueda Local,5,18,25.98230403596117,70,42.402043449046815,31,59.9309115787349,439,499.8941497714022,0.50058125,0.27561,0.780025
25,Busqueda Local,6,18,25.972824414956396,70,59.717249493600406,31,0.0540354846370561,439,499.80687845666597,0.5008075,0.43715,0.7468874999999999
25,Busqueda Local,7,18,25.97604454816897,70,40.33809149342676,31,59.615933783345234,439,200.20334975793338,0.5012725,0.39461999999999997,0.7542249999999999
25,Busqueda Local,8,18,25.996084553269057,70,41.701221682625636,31,0.18849874619740747,439,203.1180790044963,0.50169875,0.50376,0.5227375
25,Busqueda Local,9,18,25.940843546075246,70,57.80285937552287,31,0.26918363284115676,439,200.7369961556319,0.50171375,0.48218999999999995,0.69743
25,Busqueda Local,10,18,25.911004043541325,70,49.81805493219717,31,59.96522615243659,439,499.8436580031482,0.5017225,0.40477,0.623355
25,Busqueda Local,11,18,25.926190693105184,70,53.90687998097701,31,59.91173329718707,439,200.33492646944336,0.5014875,0.18794,0.923835
25,Busqueda Local,12,18,25.97556361625169,70,55.487659863091025,31,59.94569328115112,439,201.04892272464866,0.5009425,0.24419,0.7577
25,Busqueda Local,13,18,25.97729480120853,70,43.73563489931583,31,59.86716483537255,439,499.75396888287304,0.5010237499999999,0.23066,0.7966949999999999
25,Busqueda Local,14,18,25.99044285654117,70,47.0324918015306,31,0.10341192158275891,439,200.95235673253646,0.50073625,0.36327,0.6382075
25,Busqueda Local,15,18,25.953468411353178,70,50.97008781094936,31,59.97562734412152,439,200.37199557022436,0.5009224999999999,0.10153000000000001,0.900325
25,Busqueda Local,16,18,25.950224514013534,70,42.96844559275336,31,59.990408651547106,439,200.27386837928296,0.5008975,0.08445,0.917345
25,Busqueda Local,17,18,25.988269828964995,70,40.05169046662289,31,59.9483011192388,439,499.9412148883616,0.50041125,0.45874,0.7001825
25,Busqueda Local,18,18,25.982086213468378,70,44.15000992987576,31,0.12336252504272505,439,200.9035908782893,0.5009049999999999,0.33875,0.759485
25,Busqueda Local,19,18,25.9911260298367,70,50.784491864977234,31,0.04929107765743179,439,200.21207659650742,0.500325,0.54199,0.63519
25,Busqueda Local,20,18,25.957699909523683,70,52.360447562786916,31,0.10334476527140701,439,200.456070984995,0.5010462499999999,0.37245,0.629645
25,Busqueda Local,21,18,25.971237827423597,70,43.993221594497705,31,59.93860113998372,439,499.95248607962407,0.50067375,0.57497,0.53637
25,Busqueda Local,22,18,25.96440809711346,70,45.56046952561748,31,59.88164076230249,439,201.92047932868144,0.5015974999999999,0.23519,0.8195049999999999
25,Busqueda Local,23,18,25.985782345325344,70,42.355638960793634,31,59.93848523226866,439,200.1287106014973,0.5003974999999999,0.42815,0.7379125
25,Busqueda Local,24,18,25.986794743027716,70,48.01883146248441,31,0.021934547185415987,439,200.01256869219293,0.50024375,0.53758,0.6004075
25,Busqueda Local,25,18,25.983971876183737,70,41.786844981495065,31,59.904107132147935,439,200.310194097072,0.5005975,0.28366,0.772335
25,Busqueda Local,26,18,25.981294417582493,70,58.83647104240046,31,0.23594459225846576,439,201.1904909210279,0.5012187499999999,0.26905999999999997,0.7333825
25,Busqueda Local,27,18,25.995754777404585,70,44.09006684243713,31,0.006566975684088039,439,200.69059877670264,0.50037375,0.47507,0.5511775
25,Busqueda Local,28,18,25.948711207829056,70,59.05082066843664,31,0.15861669626640262,439,200.24554263194628,0.5011875,0.29817,0.704205
25,Busqueda Local,29,18,25.97254733964938,70,56.23480936844168,31,59.71687433804463,439,200.07201422367265,0.5010675,0.28077,0.7352799999999999
25,Busqueda Local,30,18,25.95331288292127,70,58.95806349196533,31,0.1004466917912783,439,200.07886539204637,0.50096,0.14632,0.95872
26,Busqueda Local,1,26,20.49425247378167,54,59.99610436684095,12,59.80698956466391,7369,201.2108006384891,0.37592249999999994,0.12968,0.6221725
26,Busqueda Local,2,26,22.785151813151643,54,59.99247173715429,12,0.027334418269933103,7369,203.58827210489804,0.37675,0.13771,0.649535
26,Busqueda Local,3,26,19.971692587827594,54,59.98035836796197,12,59.898180327894266,7369,200.99400951986453,0.37573249999999997,0.43065,0.3521375
26,Busqueda Local,4,26,19.35120956267074,54,40.030617701480196,12,59.6007650762641,7369,200.36565839451447,0.3760425,0.65605,0.29273499999999997
26,Busqueda Local,5,26,21.288178527980822,54,59.963091356426645,12,59.89268369235088,7369,200.51929524676197,0.37565249999999994,0.20538,0.5459275
26,Busqueda Local,6,26,21.684000120010722,54,40.084305277500206,12,59.761243907333444,7369,201.02596545431425,0.37612,0.4596,0.2926425
26,Busqueda Local,7,26,20.6401796706327,54,40.011140489423724,12,59.92043665344816,7369,204.80535795488703,0.377185,0.52218,0.33269
26,Busqueda Local,8,26,23.839234878397157,54,59.994158485525375,12,59.897546003376945,7369,201.46547243051106,0.37584749999999995,0.22192,0.6824749999999999
26,Busqueda Local,9,26,24.769763195566888,54,59.996007706144205,12,0.0040844856994426415,7369,203.34937156782024,0.37645125,0.39317,0.4616325
26,Busqueda Local,10,26,21.610415844586758,54,59.9827144597094,12,59.90248843775494,7369,200.95924292447813,0.37571249999999995,0.3858,0.612825
26,Busqueda Local,11,26,21.349948771342746,54,40.016333279450556,12,59.82112487598064,7369,200.89516148525158,0.37575875,0.40436,0.3549575
26,Busqueda Local,12,26,21.807541994953738,54,40.28393459265776,12,59.56890734733153,7369,200.61036892084684,0.37673875,0.55286,0.3737175
26,Busqueda Local,13,26,19.591206472603826,54,40.02935527094215,12,59.74094226808923,7369,200.37970888413687,0.3757475,0.65878,0.300215
26,Busqueda Local,14,26,21.856182621561985,54,40.004597727991964,12,59.967604949433195,7369,200.42937521526997,0.37527124999999995,0.25151999999999997,0.5418350000000001
26,Busqueda Local,15,26,19.748009196227983,54,40.23211630745182,12,59.945716994501375,7369,200.40923112132276,0.37574624999999995,0.36968999999999996,0.38181
26,Busqueda Local,16,26,25.03249496973234,54,40.14505262243317,12,0.011529978989286427,7369,202.8218524434004,0.37658749999999996,0.3025,0.4699875
26,Busqueda Local,17,26,18.302257695158463,54,40.08215224212232,12,59.76349036582528,7369,200.25229755665873,0.3757625,0.36933000000000005,0.422665
26,Busqueda Local,18,26,25.70707555330025,54,59.894379546073495,12,0.15665062805443553,7369,201.82892843272776,0.37758875,0.47092,0.2842625
26,Busqueda Local,19,26,21.92467495862033,54,40.02582664447547,12,59.92647305093001,7369,201.44756521621693,0.37580749999999996,0.2022,0.622645
26,Busqueda Local,20,26,23.733942894736078,54,40.018194732883344,12,0.015389134430070506,7369,202.17055559810234,0.37605124999999995,0.43845,0.358285
26,Busqueda Local,21,26,20.54451658028686,54,40.01924520896134,12,59.81977717906833,7369,200.76831496084574,0.3757125,0.44984,0.329835
26,Busqueda Local,22,26,19.660971561673882,54,40.01981909497691,12,59.88461282490435,7369,200.3969429716227,0.37542749999999997,0.31182,0.4846325
26,Busqueda Local,23,26,19.836998812966822,54,59.99636032378493,12,59.72400739871518,7369,200.4246577782655,0.37579749999999995,0.30286,0.495785
26,Busqueda Local,24,26,24.406560578931273,54,40.02337381662848,12,59.85551109921031,7369,201.37028723684404,0.3758975,0.3866,0.45059499999999997
26,Busqueda Local,25,26,20.067387514999083,54,40.09807199750509,12,59.92080689898458,7369,201.10880996144135,0.375815,0.26513,0.543265
26,Busqueda Local,26,26,22.09907737228801,54,40.029655718118605,12,0.008037371137084026,7369,200.00647952225228,0.37512249999999997,0.54959,0.37859
26,Busqueda Local,27,26,20.577772867074238,54,59.9955213577167,12,0.011031678262019007,7369,200.52283479718426,0.37530874999999997,0.52745,0.3307675
26,Busqueda Local,28,26,23.470910182330798,54,40.011659431340924,12,59.86922999987368,7369,201.98143964954912,0.37614,0.32681,0.4269175
26,Busqueda Local,29,26,24.918265665552852,54,40.01443739857807,12,59.767953353902605,7369,201.49434810430722,0.37611249999999996,0.36669,0.466435
26,Busqueda Local,30,26,20.026433792021457,54,40.103770805825505,12,59.87123842234171,7369,202.79452783681822,0.3766325,0.31356,0.43970750000000003
27,Busqueda Local,1,19,25.961575924217048,94,59.21329868656727,46,0.09182375014083588,4130,201.92404347047028,0.37645124999999996,0.46745000000000003,0.49065249999999994
27,Busqueda Local,2,19,18.01536961748549,94,47.4052590021409,46,59.99961691248217,4130,201.88791438300103,0.37651749999999995,0.24472,0.592565
27,Busqueda Local,3,19,25.972357084982406,94,57.15968220010065,46,0.3919401632859265,4130,202.17545729799167,0.376555,0.46035,0.46658
27,Busqueda Local,4,19,25.9748700714079,94,42.77562609191708,46,59.91526670460177,4130,203.2091676094171,0.37691749999999996,0.4536,0.34368
27,Busqueda Local,5,19,18.032293610345736,94,42.21004657419264,46,0.31956420025361476,4130,200.3262838461158,0.37684625,0.9427300000000001,0.0333625
27,Busqueda Local,6,19,25.984097345072684,94,50.90760120307774,46,59.9046825250822,4130,202.89068606563097,0.37664749999999997,0.23175,0.6363449999999999
27,Busqueda Local,7,19,25.999256904494377,94,53.04760295163754,46,0.19389358474219298,4130,200.53991588783498,0.37531875,0.15912,0.6405799999999999
27,Busqueda Local,8,19,25.96133678985655,94,49.98448780757906,46,0.19114444189335167,4130,201.26707623227114,0.37626125,0.31966,0.432865
27,Busqueda Local,9,19,25.997348145330804,94,51.258834341640565,46,0.35800625783966034,4130,202.09445595725552,0.37609499999999996,0.41005,0.39264
27,Busqueda Local,10,19,18.000129512082964,94,41.27003658209593,46,0.18769397976126978,4130,201.52644788389637,0.37576374999999995,0.64535,0.13087500000000002
27,Busqueda Local,11,19,25.960456189657737,94,49.77324407377183,46,0.16446641843084642,4130,200.197660974638,0.37581,0.42811,0.37304
27,Busqueda Local,12,19,25.990490181416554,94,48.25569585404704,46,59.99758625568798,4130,201.03177973569154,0.37560249999999995,0.30281,0.6031949999999999
27,Busqueda Local,13,19,25.980297712928934,94,53.26764733662955,46,0.309071159715959,4130,200.87822429386804,0.37583500000000003,0.43194,0.41749
27,Busqueda Local,14,19,18.007948357609607,94,54.3244701845955,46,59.91539092531702,4130,200.51690345314978,0.37574375000000004,0.404,0.39335
27,Busqueda Local,15,19,25.938911049957092,94,55.83164593167049,46,0.05483414023892852,4130,202.65841480980683,0.37708374999999994,0.5193099999999999,0.44818749999999996
27,Busqueda Local,16,19,18.013360117394488,94,59.970023164672966,46,0.29558003938810806,4130,200.39193424739744,0.37594374999999997,0.61377,0.13812750000000001
27,Busqueda Local,17,19,25.963245693162293,94,45.62044307586691,46,0.5106394276971415,4130,201.96962043808378,0.376665,0.44639,0.30694750000000004
27,Busqueda Local,18,19,18.001671848378276,94,57.84606608437936,46,0.46493898581202675,4130,201.6223416662439,0.37604374999999995,0.5798300000000001,0.17225749999999998
27,Busqueda Local,19,19,25.996772782023356,94,59.32048494349222,46,0.061936009853824636,4130,201.18463854867863,0.3755825,0.47542999999999996,0.49183499999999997
